66, -0.539, 0.204, 1.089
67, -0.424, 0.305, 0.679
68, -0.128, -0.124, 1.125
69, -0.073, -0.47, 1.59
70, -0.126, -0.37, 1.938
71, -0.192, 0.072, 1.33
72, -0.274, 1.011, 1.212
73, -0.496, 1.821, 1.177
74, -0.603, 1.379, 0.558
75, -0.027, -0.195, 0.731
76, 0.249, -0.806, 1.958
77, -0.302, 0.002, 1.857
78, -0.438, 0.189, 0.645
79, -0.014, -0.462, 1.171
80, 0.045, -0.527, 1.743
81, -0.286, 0.232, 1.003
82, -0.46, 0.64, 0.496
83, -0.267, 0.293, 0.7
84, -0.066, -0.042, 1.134
85, -0.027, -0.134, 1.098
86, 0.031, -0.149, 0.644
87, 0.075, 0.091, 0.651
88, 0.016, 0.24, 1.106
89, -0.119, -0.004, 1.274
90, -0.205, -0.155, 1.026
91, -0.181, 0.043, 0.908
92, -0.136, 0.245, 0.806
93, -0.148, 0.141, 0.936
94, -0.15, -0.098, 0.916
95, -0.146, -0.042, 0.745
96, -0.113, 0.107, 0.899
97, -0.13, -0.078, 1.378
98, -0.062, -0.514, 1.594
99, 0.241, -0.794, 1.352
100, 0.368, -0.577, 1.464
101, 0.368, -0.577, 1.464
102, 0.301, -0.161, 1.304
103, 0.356, -0.132, 0.945
104, 0.356, -0.132, 0.945
105, 0.324, -0.228, 1.267
106, 0.237, -0.237, 1.59
107, 0.206, -0.204, 1.226
108, 0.168, 0.04, 0.884
109, 0.126, 0.194, 0.903
110, 0.036, 0.115, 1.371
111, -0.26, 0.133, 1.911
112, -0.486, 0.299, 1.552
113, -0.236, 0.121, 1.377
114, 0.445, 0.096, 1.823
115, 0.232, 1.173, 1.924
116, -0.366, 1.631, 1.279
117, 0.156, 0.067, 0.94
118, 0.561, -0.571, 1.189
119, 0.145, 0.655, 1.094
120, 0.047, 0.647, 0.974
121, 0.532, -0.659, 1.121
122, 0.859, -1.058, 1.391
123, 0.724, -0.357, 1.372
124, 0.304, 0.269, 0.974
125, -0.125, 0.463, 0.432
126, -0.429, 0.647, 0.037
127, -0.408, 0.659, 0.38
128, -0.408, 0.659, 0.38
129, -0.48, -0.087, 2.0
130, -0.605, -0.846, 2.0
131, -0.439, -0.567, 0.753
132, -0.156, -0.041, 0.492
133, 0.175, -0.031, 0.689
134, 0.009, 0.377, 0.825
135, -0.56, 0.773, 1.399
136, -0.631, 0.239, 1.389
137, -0.326, -0.201, 1.752
138, 0.002, -0.353, 1.653
139, 0.356, -0.706, 0.849
140, 0.657, -0.652, 0.969
141, 0.575, -0.056, 1.07
142, 0.199, 0.243, 0.688
143, -0.03, 0.187, 0.266
144, -0.068, 0.223, 0.292
145, -0.068, 0.223, 0.292
146, 0.11, 0.132, 0.555
147, 0.205, 0.044, 0.814
148, -0.062, 0.181, 1.675
149, -0.062, 0.181, 1.675
150, -0.798, 0.127, 2.0
151, -1.472, 0.162, 1.853
152, -1.197, 0.037, 1.836
153, -0.612, -0.517, 1.652
154, -0.358, -0.643, 0.722
155, -0.198, -0.126, 1.114
156, -0.093, 0.195, 1.149
157, 0.042, 0.129, 0.829
158, 0.395, 0.001, 1.407
159, 0.832, -0.293, 1.986
160, 1.071, -0.505, 2.0
161, 1.099, 0.217, 2.0
162, 0.735, 1.125, 2.0
163, 0.493, 0.513, 1.415
164, 0.787, -0.689, 0.965
165, 0.56, -0.382, 0.438
166, 0.072, 0.443, 0.154
167, 0.309, -0.035, 0.322
168, 0.309, -0.035, 0.322
169, 0.025, 0.343, 0.209
170, -0.384, 1.096, 0.071
171, -0.384, 1.096, 0.071
172, -0.633, 1.111, -0.022
173, -0.8, 0.77, 1.759
174, -1.519, 0.203, 2.0
175, -1.694, -0.175, 2.0
176, -0.558, -0.413, 0.698
177, 0.492, -1.238, 1.36
178, 0.644, -1.416, 0.744
179, 0.223, -0.249, 1.382
180, 0.152, 0.306, 1.652
181, 0.388, -0.134, 1.186
182, 0.63, -0.218, 1.606
183, 0.821, 0.056, 1.932
184, 0.71, 0.334, 1.644
185, 0.486, 0.392, 1.185
186, 0.413, 0.213, 0.732
187, 0.375, 0.208, 0.387
188, 0.376, 0.204, 0.238
189, 0.376, 0.204, 0.238
190, 0.305, -0.059, -0.04
191, 0.093, 0.087, 0.028
192, 0.093, 0.087, 0.028
193, 0.074, 0.322, 0.267
194, -0.312, 0.792, 0.228
195, -0.746, 1.319, 0.531
196, -1.473, 1.033, 2.0
197, -1.7, 0.115, 2.0
198, -0.619, -0.456, 0.701
199, 0.667, -0.934, 0.985
200, 0.879, -1.186, 1.191
201, 0.377, -0.562, 1.093
202, 0.408, 0.302, 1.577
203, 0.471, 0.612, 1.759
204, 0.467, 0.301, 1.74
205, 0.81, -0.195, 1.824
206, 0.804, -0.226, 1.558
207, 0.821, -0.402, 1.324
208, 0.886, -0.651, 1.036
209, 0.409, -0.08, 0.527
210, 0.195, 0.452, 0.424
211, 0.22, 0.254, 0.488
212, 0.265, -0.111, 0.636
213, 0.338, 0.023, 0.941
214, 0.338, 0.023, 0.941
215, 0.11, 0.456, 0.983
216, -0.144, 0.636, 0.93
217, -0.34, 0.714, 2.0
218, -0.786, 0.648, 2.0
219, -0.775, 0.224, 1.854
220, 0.063, -0.335, 0.852
221, 0.632, -0.707, 1.255
222, 0.5, -0.671, 1.189
223, 0.344, -0.365, 1.261
224, 0.283, 0.065, 1.368
225, -0.024, 0.559, 1.119
226, -0.165, 0.652, 0.899
227, 0.015, 0.18, 0.861
228, 0.169, -0.288, 0.842
229, 0.181, -0.412, 0.795
230, 0.013, -0.249, 1.33
231, -0.51, 0.001, 1.915
232, -0.51, 0.001, 1.915
233, -1.024, 0.339, 1.366
234, -1.105, 0.511, 1.57
235, -0.58, -0.022, 0.711
236, -0.58, -0.022, 0.711
237, -0.233, -0.178, 1.151
238, 0.019, -0.234, 1.125
239, 0.253, -0.143, 1.014
240, 0.557, -0.049, 1.497
241, 0.696, 0.01, 1.657
242, 0.693, 0.094, 1.697
243, 0.747, 0.043, 1.636
244, 0.769, -0.005, 1.367
245, 0.562, 0.499, 0.903
246, 0.136, 1.194, 0.21
247, -0.066, 0.803, -0.306
248, 0.724, -0.599, 0.13
249, 1.159, -0.919, 0.43
250, 0.281, -0.058, -0.124
251, 0.405, -0.335, 0.492
252, 1.493, -1.204, 2.0
253, -0.047, -0.412, 2.0
254, -0.047, -0.412, 2.0
255, -1.437, -0.075, 2.0
256, 1.362, -1.832, 2.0
257, 2.0, -1.001, 2.0
258, 2.0, -1.001, 2.0
259, 0.781, 1.729, 0.9
260, 0.72, 2.0, 0.529
261, 0.4, 2.0, -0.208
262, 0.829, 1.882, -2.0
263, 2.0, 2.0, -2.0
264, 2.0, 2.0, -2.0
265, 1.236, 1.897, 1.137
266, 0.234, 1.296, 0.664
267, 0.563, 1.205, 1.499
268, 0.665, 1.117, 2.0
269, -0.075, -0.732, 2.0
270, -1.583, -1.684, 2.0
271, -1.898, -0.958, 2.0
272, -1.044, 0.055, -1.148
273, 0.191, -0.083, -0.796
274, 0.067, -0.167, -1.441
275, -1.334, 0.514, -2.0
276, -1.334, 0.514, -2.0
277, -0.979, 0.256, -1.647
278, 0.329, -0.963, 0.124
279, 0.606, -2.0, 2.0
280, 0.606, -2.0, 2.0
281, 0.052, -0.402, 0.419
282, -0.373, 1.043, -0.443
283, -0.462, 1.256, -0.838
284, -0.4, 0.589, -1.451
285, -0.677, 0.634, -1.059
286, -1.723, -0.252, 2.0
287, -1.909, -1.539, 2.0
288, -1.318, -1.189, -0.83
289, -1.303, -0.419, 0.784
290, -0.677, -0.071, 0.273
291, -0.148, 0.417, -1.952
292, -0.551, 0.899, -0.819
293, -0.747, -0.511, 2.0
294, -1.045, -1.581, 2.0
295, -1.214, -1.429, 2.0
296, -0.01, -2.0, 1.888
297, 1.165, -2.0, 0.601
298, 1.165, -2.0, 0.601
299, 2.0, -1.867, 1.335
300, 1.854, -0.555, 1.899
301, 1.012, 0.107, 1.521
302, 1.012, 0.107, 1.521
303, 1.219, 0.234, 1.747
304, 1.588, 0.002, 1.825
305, 1.004, 0.326, 0.954
306, 0.582, 0.954, 0.462
307, 0.696, 1.165, 0.248
308, 0.309, 1.333, -0.321
309, 0.392, 2.0, -0.247
310, -0.11, 2.0, -0.248
311, 0.096, 2.0, 0.02
312, 1.231, -0.907, 0.495
313, 0.213, -0.107, -0.155
314, -0.624, 1.287, -0.294
315, -0.097, 0.321, 0.334
316, 0.129, -0.576, 0.681
317, -0.589, -0.278, 2.0
318, -2.0, 0.226, 2.0
319, -2.0, 0.562, 2.0
320, -2.0, 0.151, 0.306
321, -1.04, -1.36, 2.0
322, -1.197, -2.0, 1.342
323, -1.197, -2.0, 1.342
324, -2.0, -2.0, 2.0
325, -1.572, -1.475, 2.0
326, -0.559, -0.463, -0.609
327, 0.075, 0.119, 0.755
328, 0.262, 0.43, 0.843
329, 0.005, 0.803, 0.059
330, -0.258, 0.875, 1.36
331, -0.211, 0.397, 2.0
332, 0.575, -0.653, 1.406
333, 1.194, -0.949, 1.343
334, 1.375, -0.151, 1.548
335, 1.422, 0.429, 1.523
336, 1.139, 0.129, 0.899
337, 0.889, -0.3, 0.116
338, 1.345, -0.654, 0.295
339, 1.74, -1.177, 0.431
340, 1.231, -0.89, -0.114
341, 0.974, -0.162, -0.1
342, 0.974, -0.162, -0.1
343, 0.709, 0.384, -0.155
344, 0.064, 0.943, -0.57
345, -0.143, 1.173, -0.518
346, 0.104, 0.709, -0.16
347, 0.445, -0.186, 0.211
348, 0.585, -0.724, 0.52
349, 0.427, -0.529, 0.748
350, 0.215, -0.077, 1.04
351, -0.661, 0.324, 2.0
352, -2.0, 0.497, 2.0
353, -2.0, 0.92, 2.0
354, -1.606, 1.481, 1.967
355, 0.078, 0.279, 1.258
356, 0.508, -1.644, 0.326
357, 0.262, -1.412, 0.674
358, 0.393, 0.207, 1.538
359, 0.341, 1.003, 1.827
360, 0.346, 0.623, 1.884
361, 0.552, 0.294, 1.937
362, 0.522, 0.632, 1.829
363, 0.625, 0.356, 1.711
364, 0.625, 0.356, 1.711
365, 0.821, -0.429, 1.323
366, 0.571, -0.145, 0.728
367, 0.124, 0.679, 0.259
368, 0.065, 0.534, -0.064
369, 0.217, -0.061, -0.099
370, 0.536, -0.305, 0.367
371, 0.917, -0.479, 1.039
372, 1.036, -0.651, 1.437
373, 0.776, -0.233, 1.427
374, 0.157, 0.753, 1.042
375, -0.417, 1.43, 0.595
376, -0.543, 1.316, 0.411
377, -0.26, 0.643, 0.515
378, 0.026, -0.09, 0.722
379, 0.269, -0.676, 1.013
380, 0.375, -0.936, 2.0
381, 0.041, -1.031, 2.0
382, -0.285, -0.79, 2.0
383, -0.445, 0.006, 1.0
384, -0.472, 0.268, 1.251
385, -0.433, 0.107, 0.77
386, -0.433, 0.107, 0.77
387, -0.463, 0.318, 0.926
388, -0.27, 0.396, 0.872
389, -0.196, 0.388, 0.464
390, -0.172, 0.477, 0.533
391, -0.065, 0.314, 0.583
392, -0.119, -0.021, 1.401
393, -0.231, -0.388, 2.0
394, -0.189, -0.525, 1.436
395, -0.061, -0.44, 1.381
396, -0.041, -0.371, 1.386
397, -0.123, -0.146, 0.777
398, -0.245, 0.143, 1.007
399, -0.438, 0.251, 1.095
400, -0.566, 0.17, 1.188
401, -0.398, -0.008, 1.257
402, -0.161, -0.092, 1.017
403, 0.004, -0.157, 1.048
404, 0.149, -0.268, 1.144
405, 0.105, -0.163, 1.561
406, 0.012, -0.046, 1.497
407, 0.084, -0.104, 0.999
408, 0.084, -0.104, 0.999
409, 0.167, -0.038, 1.167
410, 0.176, 0.153, 1.276
411, 0.197, 0.213, 1.105
412, 0.247, 0.162, 1.132
413, 0.3, 0.154, 1.158
414, 0.302, 0.207, 1.112
415, 0.318, 0.15, 1.034
416, 0.344, -0.0, 0.931
417, 0.319, -0.051, 0.833
418, 0.272, -0.039, 0.788
419, 0.266, 0.037, 0.869
420, 0.209, 0.25, 1.009
421, 0.077, 0.292, 1.072
422, 0.04, 0.164, 1.083
423, -0.207, 0.393, 1.845
424, -0.642, 0.676, 1.773
425, -0.598, 0.555, 0.62
426, -0.137, 0.212, 0.53
427, -0.072, -0.095, 1.221
428, -0.388, -0.194, 1.596
429, -0.375, -0.165, 1.329
430, -0.375, -0.165, 1.329
431, -0.139, -0.113, 1.167
432, -0.07, -0.106, 1.129
433, -0.211, -0.033, 1.393
434, 0.032, -0.167, 1.119
435, 0.278, -0.268, 0.994
436, 0.478, -0.199, 1.171
437, 0.541, -0.027, 1.33
438, 0.428, 0.108, 1.216
439, 0.231, 0.247, 0.933
440, 0.231, 0.247, 0.933
441, 0.096, 0.361, 0.75
442, 0.132, 0.224, 0.748
443, 0.299, -0.053, 0.887
444, 0.46, -0.18, 1.109
445, 0.565, -0.223, 1.287
446, 0.582, -0.254, 1.347
447, 0.554, -0.232, 1.349
448, 0.516, -0.16, 1.33
449, 0.448, -0.066, 1.275
450, 0.356, 0.01, 1.172
451, 0.222, 0.105, 1.001
452, 0.043, 0.26, 0.802
453, -0.094, 0.343, 0.653
454, -0.137, 0.279, 0.616
455, -0.141, 0.191, 0.736
456, -0.406, 0.105, 2.0
457, -0.406, 0.105, 2.0
458, -0.645, -0.019, 2.0
459, -0.33, -0.011, 0.833
460, 0.04, 0.016, 1.11
461, -0.193, 0.005, 1.291
462, -0.469, 0.224, 1.252
463, -0.319, 0.437, 1.115
464, -0.25, 0.443, 0.7
465, -0.341, 0.325, 0.998
466, -0.402, 0.172, 1.355
467, -0.352, 0.032, 1.243
468, -0.145, -0.248, 1.363
469, 0.094, -0.534, 1.336
470, 0.217, -0.487, 1.282
471, 0.272, -0.249, 1.287
472, 0.296, -0.058, 1.07
473, 0.268, 0.151, 1.035
474, 0.268, 0.151, 1.035
475, 0.208, 0.332, 0.994
476, 0.118, 0.383, 0.854
477, 0.068, 0.308, 0.766
478, 0.145, 0.14, 0.802
479, 0.269, -0.009, 0.895
480, 0.342, -0.096, 1.006
481, 0.353, -0.142, 1.196
482, 0.227, -0.167, 1.534
483, 0.088, -0.133, 1.362
484, 0.054, -0.056, 1.018
485, 0.039, -0.117, 1.207
486, -0.051, -0.188, 1.308
487, -0.182, -0.085, 1.299
488, -0.247, 0.002, 1.173
489, -0.299, 0.042, 1.138
490, -0.338, 0.087, 1.202
491, -0.315, 0.09, 1.129
492, -0.294, 0.074, 1.219
493, -0.243, 0.017, 1.189
494, -0.17, -0.007, 1.142
495, -0.17, -0.007, 1.142
496, -0.147, 0.044, 1.172
497, -0.136, 0.092, 1.091
498, -0.155, 0.15, 1.139
499, -0.213, 0.188, 1.172
500, -0.205, 0.126, 1.175
501, -0.133, 0.005, 1.209
502, -0.048, -0.105, 1.219
503, 0.036, -0.14, 1.274
504, 0.122, -0.112, 1.203
505, 0.219, -0.05, 1.096
506, 0.269, 0.069, 1.098
507, 0.253, 0.184, 1.097
508, 0.233, 0.231, 1.085
509, 0.254, 0.2, 1.074
510, 0.27, 0.138, 1.023
511, 0.254, 0.089, 0.947
512, 0.262, 0.035, 0.918
513, 0.285, 0.005, 0.929
514, 0.28, 0.013, 0.963
515, 0.28, 0.015, 1.047
516, 0.285, 0.023, 1.135
517, 0.285, 0.023, 1.135
518, 0.226, 0.061, 1.344
519, 0.078, 0.091, 1.418
520, -0.007, 0.118, 1.09
521, -0.002, 0.11, 1.101
522, -0.065, 0.02, 1.255
523, -0.097, -0.054, 1.213
524, -0.007, -0.105, 1.271
525, 0.039, -0.115, 1.232
526, 0.041, -0.049, 1.284
527, 0.071, 0.021, 1.225
528, 0.069, 0.103, 1.088
529, 0.028, 0.186, 1.083
530, 0.003, 0.208, 0.976
531, -0.041, 0.209, 1.018
532, -0.137, 0.083, 1.142
533, -0.115, -0.035, 1.254
534, -0.082, -0.174, 1.335
535, -0.034, -0.268, 1.386
536, 0.057, -0.131, 1.192
537, 0.042, 0.043, 1.092
538, 0.03, 0.205, 0.953
539, 0.021, 0.304, 0.958
540, 0.043, 0.185, 1.047
541, 0.134, -0.059, 1.159
542, 0.106, -0.104, 1.201
543, 0.105, -0.016, 1.152
544, 0.033, 0.132, 1.059
545, -0.062, 0.092, 1.163
546, -0.057, 0.035, 1.157
547, -0.058, -0.06, 1.192
548, -0.078, -0.023, 1.199
549, -0.143, 0.049, 1.107
550, -0.17, 0.054, 1.15
551, -0.187, 0.025, 1.214
552, -0.191, -0.032, 1.263
553, -0.17, -0.097, 1.303
554, -0.115, -0.141, 1.281
555, -0.059, -0.118, 1.206
556, -0.059, -0.118, 1.206
557, -0.035, -0.022, 1.108
558, -0.023, 0.083, 1.036
559, -0.012, 0.169, 1.025
560, 0.001, 0.21, 1.051
561, 0.042, 0.156, 1.108
562, 0.115, 0.043, 1.142
563, 0.202, -0.042, 1.117
564, 0.247, -0.069, 1.114
565, 0.225, -0.049, 1.149
566, 0.184, 0.01, 1.159
567, 0.168, 0.054, 1.138
568, 0.174, 0.057, 1.101
569, 0.182, 0.05, 1.101
570, 0.178, 0.039, 1.133
571, 0.169, 0.03, 1.146
572, 0.158, 0.04, 1.129
573, 0.125, 0.078, 1.11
574, 0.072, 0.099, 1.144
575, 0.017, 0.08, 1.196
576, -0.015, 0.057, 1.193
577, -0.032, 0.054, 1.153
578, -0.032, 0.054, 1.153
579, -0.058, 0.073, 1.128
580, -0.075, 0.093, 1.128
581, -0.078, 0.096, 1.139
582, -0.068, 0.084, 1.133
583, -0.043, 0.064, 1.109
584, -0.02, 0.043, 1.106
585, -0.006, -0.003, 1.163
586, -0.011, -0.058, 1.25
587, -0.031, -0.063, 1.277
588, -0.036, -0.035, 1.234
589, -0.023, -0.023, 1.177
590, -0.004, -0.0, 1.137
591, 0.009, 0.071, 1.094
592, 0.03, 0.109, 1.055
593, 0.03, 0.109, 1.055
594, 0.136, 0.067, 1.078
595, 0.182, 0.031, 1.14
596, 0.219, -0.011, 1.188
597, 0.244, -0.021, 1.165
598, 0.244, -0.003, 1.121
599, 0.217, 0.01, 1.119
600, 0.167, 0.04, 1.133
601, 0.124, 0.088, 1.119
602, 0.104, 0.093, 1.105
603, 0.096, 0.041, 1.136
604, 0.096, 0.041, 1.136
605, 0.097, -0.01, 1.191
606, 0.1, -0.005, 1.165
607, 0.1, -0.005, 1.165
608, 0.083, 0.016, 1.132
609, 0.031, 0.065, 1.132
610, -0.037, 0.1, 1.162
611, -0.095, 0.11, 1.19
612, -0.139, 0.115, 1.166
613, -0.165, 0.109, 1.118
614, -0.178, 0.084, 1.114
615, -0.182, 0.046, 1.144
616, -0.163, 0.011, 1.182
617, -0.123, -0.011, 1.184
618, -0.075, -0.035, 1.161
619, -0.034, -0.06, 1.161
620, -0.028, -0.047, 1.176
621, -0.057, 0.009, 1.189
622, -0.082, 0.052, 1.163
623, -0.088, 0.058, 1.111
624, -0.091, 0.043, 1.104
625, -0.083, 0.015, 1.128
626, -0.046, -0.013, 1.138
627, 0.004, -0.013, 1.111
628, 0.049, 0.006, 1.078
629, 0.049, 0.006, 1.078
630, 0.088, 0.013, 1.098
631, 0.106, 0.021, 1.15
632, 0.112, 0.029, 1.182
633, 0.12, 0.029, 1.154
634, 0.128, 0.026, 1.082
635, 0.115, 0.035, 1.053
636, 0.07, 0.068, 1.094
637, 0.019, 0.078, 1.175
638, 0.006, 0.028, 1.231
639, 0.047, -0.032, 1.204
640, 0.087, -0.045, 1.156
641, 0.09, -0.022, 1.149
642, 0.075, 0.018, 1.147
643, 0.046, 0.076, 1.137
644, -0.003, 0.13, 1.151
645, -0.038, 0.123, 1.17
646, -0.039, 0.081, 1.158
647, -0.046, 0.068, 1.131
648, -0.066, 0.072, 1.127
649, -0.077, 0.071, 1.143
650, -0.068, 0.053, 1.155
651, -0.068, 0.053, 1.155
652, -0.037, 0.014, 1.183
653, 0.008, -0.024, 1.196
654, 0.051, -0.047, 1.182
655, 0.063, -0.042, 1.173
656, 0.034, 0.024, 1.146
657, -0.008, 0.1, 1.122
658, -0.037, 0.114, 1.122
659, -0.033, 0.079, 1.126
660, 0.007, 0.026, 1.128
661, 0.07, -0.032, 1.132
662, 0.119, -0.051, 1.129
663, 0.131, -0.002, 1.123
664, 0.121, 0.059, 1.115
665, 0.111, 0.09, 1.115
666, 0.114, 0.081, 1.131
667, 0.127, 0.041, 1.134
668, 0.14, 0.016, 1.118
669, 0.134, 0.019, 1.104
670, 0.134, 0.019, 1.104
671, 0.093, 0.053, 1.161
672, 0.08, 0.058, 1.198
673, 0.08, 0.058, 1.198
674, 0.106, 0.017, 1.2
675, 0.141, -0.012, 1.163
676, 0.146, 0.008, 1.127
677, 0.117, 0.059, 1.118
678, 0.062, 0.115, 1.116
679, 0.009, 0.139, 1.126
680, -0.018, 0.107, 1.154
681, -0.023, 0.047, 1.171
682, -0.016, -0.002, 1.169
683, -0.02, -0.015, 1.166
684, -0.04, 0.011, 1.166
685, -0.056, 0.045, 1.16
686, -0.051, 0.055, 1.15
687, -0.044, 0.051, 1.137
688, -0.043, 0.039, 1.144
689, -0.04, 0.011, 1.156
690, -0.053, -0.0, 1.157
691, -0.085, 0.017, 1.159
692, -0.085, 0.017, 1.159
693, -0.087, 0.025, 1.136
694, -0.055, 0.01, 1.122
695, -0.055, 0.01, 1.122
696, -0.028, 0.012, 1.119
697, -0.001, 0.01, 1.138
698, 0.026, 0.007, 1.142
699, 0.059, 0.011, 1.13
700, 0.072, 0.028, 1.118
701, 0.062, 0.05, 1.102
702, 0.054, 0.067, 1.089
703, 0.031, 0.075, 1.1
704, 0.01, 0.061, 1.129
705, 0.018, 0.028, 1.155
706, 0.051, -0.012, 1.175
707, 0.086, -0.047, 1.198
708, 0.104, -0.05, 1.195
709, 0.097, -0.002, 1.148
710, 0.062, 0.074, 1.104
711, 0.015, 0.141, 1.088
712, -0.016, 0.149, 1.1
713, -0.021, 0.087, 1.142
714, -0.021, 0.087, 1.142
715, -0.024, 0.001, 1.153
716, -0.037, 0.007, 1.163
717, -0.037, 0.007, 1.163
718, -0.063, 0.033, 1.181
719, -0.081, 0.047, 1.191
720, -0.069, 0.025, 1.186
721, -0.036, -0.003, 1.148
722, -0.011, -0.002, 1.129
723, -0.014, 0.03, 1.142
724, -0.045, 0.068, 1.148
725, -0.073, 0.084, 1.137
726, -0.082, 0.076, 1.122
727, -0.065, 0.028, 1.142
728, -0.015, -0.038, 1.177
729, 0.044, -0.06, 1.178
730, 0.068, -0.025, 1.155
731, 0.067, 0.027, 1.123
732, 0.073, 0.075, 1.093
733, 0.076, 0.099, 1.099
734, 0.084, 0.066, 1.139
735, 0.084, 0.066, 1.139
736, 0.105, 0.021, 1.152
737, 0.15, 0.017, 1.078
738, 0.128, 0.041, 1.112
739, 0.128, 0.041, 1.112
740, 0.083, 0.054, 1.18
741, 0.113, -0.007, 1.182
742, 0.135, -0.034, 1.157
743, 0.135, -0.034, 1.157
744, 0.143, -0.011, 1.136
745, 0.122, 0.035, 1.133
746, 0.067, 0.11, 1.129
747, 0.025, 0.159, 1.108
748, 0.029, 0.125, 1.09
749, 0.026, 0.066, 1.136
750, 0.001, 0.025, 1.205
751, 0.006, -0.02, 1.212
752, 0.017, -0.029, 1.181
753, 0.001, 0.025, 1.15
754, -0.012, 0.067, 1.131
755, -0.018, 0.065, 1.15
756, -0.031, 0.054, 1.177
757, -0.031, 0.041, 1.164
758, -0.031, 0.041, 1.164
759, -0.008, 0.019, 1.115
760, -0.015, 0.03, 1.123
761, -0.015, 0.03, 1.123
762, -0.018, 0.021, 1.163
763, -0.009, 0.004, 1.18
764, 0.02, -0.012, 1.155
765, 0.051, -0.005, 1.12
766, 0.053, 0.036, 1.102
767, 0.038, 0.07, 1.112
768, 0.028, 0.071, 1.128
769, 0.03, 0.042, 1.134
770, 0.045, -0.001, 1.138
771, 0.073, -0.026, 1.143
772, 0.094, -0.013, 1.142
773, 0.092, 0.024, 1.126
774, 0.068, 0.063, 1.105
775, 0.032, 0.079, 1.125
776, 0.007, 0.048, 1.172
777, 0.011, -0.002, 1.187
778, 0.033, -0.009, 1.156
779, 0.033, -0.009, 1.156
780, 0.048, 0.026, 1.115
781, 0.003, 0.114, 1.116
782, 0.003, 0.114, 1.116
783, -0.045, 0.119, 1.151
784, -0.05, 0.052, 1.184
785, -0.029, 0.003, 1.181
786, -0.016, -0.02, 1.163
787, -0.012, -0.027, 1.17
788, -0.023, 0.026, 1.135
789, -0.051, 0.09, 1.113
790, -0.072, 0.079, 1.152
791, -0.07, 0.041, 1.171
792, -0.051, 0.016, 1.159
793, -0.02, -0.019, 1.138
794, -0.005, -0.002, 1.119
795, -0.014, 0.053, 1.116
796, -0.026, 0.051, 1.146
797, -0.02, 0.012, 1.177
798, -0.004, -0.005, 1.169
799, 0.028, -0.01, 1.131
800, 0.053, 0.011, 1.09
801, 0.053, 0.011, 1.09
802, 0.042, 0.065, 1.09
803, 0.019, 0.075, 1.147
804, 0.019, 0.075, 1.147
805, 0.048, 0.019, 1.146
806, 0.08, -0.015, 1.152
807, 0.112, -0.021, 1.137
808, 0.123, -0.0, 1.128
809, 0.091, 0.051, 1.145
810, 0.043, 0.1, 1.164
811, 0.04, 0.091, 1.146
812, 0.066, 0.05, 1.115
813, 0.067, 0.037, 1.135
814, 0.068, 0.038, 1.149
815, 0.083, 0.039, 1.149
816, 0.073, 0.058, 1.156
817, 0.043, 0.079, 1.148
818, 0.033, 0.057, 1.145
819, 0.027, 0.032, 1.153
820, 0.01, 0.03, 1.166
821, 0.013, 0.021, 1.154
822, 0.013, 0.021, 1.154
